state,year,month,level,name,registeredUsers,source_file
Rajasthan,2019,3,district,bhilwara,352747,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,nagaur,337197,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,udaipur,336408,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,district,jhunjhunu,307034,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302012,185991,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302029,134500,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,311001,131583,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302020,130651,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302015,118374,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302001,117686,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,302017,114314,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,301001,112490,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,313001,103927,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,3,pincode,335001,101510,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\3.json
Rajasthan,2019,4,district,jaipur,2746860,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,alwar,742956,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,jodhpur,622601,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,sikar,464940,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,kota,441496,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,ajmer,426926,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,bhilwara,394803,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,nagaur,383582,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,udaipur,378564,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,district,jhunjhunu,344011,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302012,201766,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302029,146384,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,311001,143656,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302020,140229,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302001,128922,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302015,126802,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,301001,122776,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,302017,122407,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,313001,115454,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2019,4,pincode,334001,112040,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2019\4.json
Rajasthan,2020,1,district,jaipur,2966508,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,alwar,825297,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,jodhpur,695569,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,sikar,522371,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,kota,483202,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,ajmer,482545,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,bhilwara,442746,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,nagaur,437492,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,udaipur,422167,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,district,jhunjhunu,386643,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302012,217583,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302029,158044,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,311001,157136,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302020,149472,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302001,139859,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302015,133707,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,301001,133372,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,302017,129853,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,313001,127121,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,1,pincode,334001,123837,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\1.json
Rajasthan,2020,2,district,jaipur,3182014,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,alwar,915475,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,jodhpur,786584,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,sikar,589850,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,ajmer,543273,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,kota,529843,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,nagaur,507139,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,bhilwara,494563,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,udaipur,470976,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,district,jhunjhunu,438673,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302012,233663,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,311001,169810,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302029,168150,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302020,157169,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302001,149077,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,301001,143723,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302015,139198,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,313001,138209,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,334001,136562,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,2,pincode,302017,136122,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\2.json
Rajasthan,2020,3,district,jaipur,3433167,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,alwar,1008033,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,jodhpur,870849,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,sikar,652190,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,ajmer,605298,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,kota,577117,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,nagaur,564788,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,bhilwara,548564,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,udaipur,522695,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,district,jhunjhunu,484411,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302012,253003,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,311001,183544,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302029,181754,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302020,168113,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302001,159231,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,301001,154881,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,313001,151034,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,334001,149863,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302015,147454,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,3,pincode,302017,144656,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\3.json
Rajasthan,2020,4,district,jaipur,3679874,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,alwar,1096436,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,jodhpur,956422,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,sikar,712668,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,ajmer,667786,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,kota,625674,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,nagaur,621602,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,bhilwara,600492,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,udaipur,572833,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,district,jhunjhunu,527749,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302012,271971,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,311001,197187,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302029,194929,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302020,179165,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302001,169285,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,301001,165747,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,313001,164021,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,334001,163859,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302015,155888,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2020,4,pincode,302017,153346,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2020\4.json
Rajasthan,2021,1,district,jaipur,3951866,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,alwar,1185599,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,jodhpur,1036855,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,sikar,770103,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,ajmer,723852,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,kota,674683,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,nagaur,674465,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,bhilwara,651400,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,udaipur,619264,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,district,jhunjhunu,569602,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302012,292147,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,311001,212281,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302029,209507,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302020,191909,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302001,180996,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,301001,178156,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,334001,177076,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,313001,176646,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302015,166517,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,1,pincode,302017,164063,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\1.json
Rajasthan,2021,2,district,jaipur,4226231,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,alwar,1273307,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,jodhpur,1114131,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,sikar,826855,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,ajmer,776294,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,nagaur,726871,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,kota,722793,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,bhilwara,701929,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,udaipur,664816,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,district,jhunjhunu,611825,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302012,312285,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,311001,227209,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302029,223910,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302020,204686,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302001,192943,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,301001,190560,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,334001,189777,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,313001,188708,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302015,177498,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
Rajasthan,2021,2,pincode,302017,174826,C:\Phonepe_data\pulse\data\top\user\country\india\state\rajasthan\2021\2.json
